id,name,lat,lon,capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
741,"Freston Road, Avondale",51.5129814,-0.219486603,23,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.333333333333334,13.333333333333334,12.666666666666666,13.0,13.0,12.833333333333334,12.0,10.833333333333334,10.0,10.0,10.666666666666666,14.333333333333334,14.166666666666666,11.833333333333334,12.0
742,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479,22,11.666666666666666,12.0,12.0,12.0,12.0,12.0,12.0,11.666666666666666,8.166666666666666,3.8333333333333335,1.5,0.5,1.0,1.3333333333333333,0.8333333333333334,3.3333333333333335,4.166666666666667,3.1666666666666665,3.5,6.0,8.0,9.0,11.0,11.0
743,"Oxford Road, Putney",51.46079243,-0.212607684,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.0
744,"Ingrave Street, Clapham Junction",51.46745485,-0.172293499,30,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.166666666666668,25.666666666666668,24.833333333333332,24.0,23.833333333333332,22.833333333333332,22.333333333333332,22.5,22.0,21.833333333333332,20.5,20.666666666666668,19.0,19.0,20.666666666666668,24.333333333333332,25.0
745,"Upcerne Road, West Chelsea",51.47816972,-0.18243547,27,18.0,18.0,18.0,18.0,18.5,19.0,19.0,20.0,22.833333333333332,21.166666666666668,21.5,22.333333333333332,21.0,21.0,18.833333333333332,16.666666666666668,14.833333333333334,8.166666666666666,3.3333333333333335,1.3333333333333333,0.6666666666666666,6.333333333333333,18.0,18.0
746,"Lots Road, West Chelsea",51.4795738,-0.17903854,24,9.0,9.0,9.0,9.0,8.5,8.0,8.0,8.666666666666666,8.0,5.833333333333333,5.333333333333333,4.333333333333333,2.5,1.3333333333333333,0.0,0.0,1.6666666666666667,1.0,2.3333333333333335,5.5,5.333333333333333,8.666666666666666,9.0,9.0
747,"Ormonde Gate, Chelsea",51.48796408,-0.161765173,24,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,11.0,7.666666666666667,7.0,7.833333333333333,8.0,7.666666666666667,7.5,9.166666666666666,11.166666666666666,11.5,8.666666666666666,7.666666666666667,10.0,13.833333333333334,16.0,16.0
748,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,25,11.0,11.0,11.0,11.0,11.0,11.0,10.166666666666666,6.0,5.333333333333333,14.333333333333334,11.0,13.5,14.333333333333334,13.166666666666666,14.333333333333334,15.0,15.833333333333334,15.5,15.666666666666666,20.333333333333332,23.666666666666668,19.666666666666668,9.833333333333334,10.333333333333334
749,"Haggerston Road, Haggerston ",51.53932857,-0.074284675,36,,,,,,,,,,,,,26.4,26.5,26.666666666666668,25.833333333333332,25.5,22.0,29.833333333333332,31.166666666666668,30.333333333333332,34.75,,
749,"Haggerston Road, Haggerston ",51.53932857,-0.074284675,37,32.0,32.0,32.0,32.0,32.0,32.0,32.5,32.666666666666664,27.5,23.833333333333332,25.333333333333332,29.5,29.0,,,,,,,,,33.0,31.0,31.333333333333332
750,"Culvert Road, Battersea",51.4710956,-0.157850096,27,5.166666666666667,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.3333333333333335,0.0,0.0,0.0,0.16666666666666666,1.5,1.0,0.5,2.0,1.8333333333333333,4.666666666666667,8.5,11.5,10.5,4.333333333333333,4.833333333333333
751,"Newton Street, Covent Garden",51.51612862,-0.120909408,24,2.0,2.0,2.0,2.0,2.0,1.1666666666666667,1.0,1.3333333333333333,1.8333333333333333,7.333333333333333,11.5,18.333333333333332,22.666666666666668,23.0,22.666666666666668,23.0,23.0,21.666666666666668,15.333333333333334,8.666666666666666,1.0,1.1666666666666667,1.6666666666666667,1.5
752,"Manfred Road, East Putney",51.45816465,-0.20600248,18,,,,,,,,,,,,,,,,,,,14.0,11.833333333333334,15.166666666666666,14.0,,
752,"Manfred Road, East Putney",51.45816465,-0.20600248,19,6.0,7.333333333333333,9.166666666666666,10.0,10.0,10.0,6.333333333333333,2.3333333333333335,11.833333333333334,1.6666666666666667,8.666666666666666,2.3333333333333335,2.6666666666666665,4.666666666666667,1.8333333333333333,2.6666666666666665,8.5,16.666666666666668,16.0,,,6.5,7.166666666666667,6.0
753,"Hammersmith Town Hall, Hammersmith",51.49263658,-0.234094148,26,24.333333333333332,24.833333333333332,25.0,25.0,25.0,24.666666666666668,23.166666666666668,19.333333333333332,13.166666666666666,12.0,11.833333333333334,12.0,11.0,10.0,9.333333333333334,10.0,,,,,,26.0,26.0,25.5
753,"Hammersmith Town Hall, Hammersmith",51.49263658,-0.234094148,27,,,,,,,,,,,,,,,,10.0,10.666666666666666,10.833333333333334,11.333333333333334,17.833333333333332,19.0,20.0,,
754,"Grenfell Road, Avondale",51.5129006,-0.214762686,24,18.833333333333332,18.0,18.0,18.0,18.0,18.0,18.0,17.666666666666668,18.833333333333332,20.166666666666668,18.333333333333332,18.833333333333332,19.333333333333332,17.666666666666668,17.5,17.166666666666668,17.0,16.833333333333332,16.833333333333332,19.666666666666668,19.0,19.0,19.0,19.0
755,"The Vale, Chelsea",51.48512191,-0.174971902,23,9.166666666666666,7.0,7.0,7.0,7.0,6.833333333333333,6.0,6.0,4.833333333333333,2.3333333333333335,2.1666666666666665,2.6666666666666665,5.666666666666667,9.166666666666666,8.833333333333334,6.166666666666667,4.5,5.333333333333333,5.0,,,11.0,11.0,11.0
755,"The Vale, Chelsea",51.48512191,-0.174971902,24,,,,,,,,,,,,,,,,,,,5.0,6.5,5.5,5.5,,
756,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,16.166666666666668,13.833333333333334,13.666666666666666,12.833333333333334,12.0,9.666666666666666,6.833333333333333,8.0,7.333333333333333,6.0,6.666666666666667,10.166666666666666,15.0,17.4,18.0,18.0,18.0
756,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,20,,,,,,,,,,,,,,,,,,,,,16.0,17.75,,
757,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,22,,,,,,,,12.666666666666666,9.833333333333334,8.333333333333334,5.833333333333333,5.333333333333333,2.0,,,,,,,,,,,
757,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,23,17.166666666666668,16.0,16.0,16.0,16.0,16.0,16.0,15.0,,,,,1.0,1.0,3.6666666666666665,3.5,2.1666666666666665,4.166666666666667,8.666666666666666,13.166666666666666,17.333333333333332,17.166666666666668,17.0,17.833333333333332
758,"Westbourne Park Road, Portobello",51.51787005,-0.201005397,23,7.0,7.0,7.0,7.0,7.0,7.0,5.833333333333333,4.333333333333333,1.3333333333333333,0.6666666666666666,0.0,14.5,15.333333333333334,14.666666666666666,12.666666666666666,13.0,12.333333333333334,13.166666666666666,11.666666666666666,11.833333333333334,12.0,11.333333333333334,9.833333333333334,8.0
759,"Broadley Terrace, Marylebone",51.52456169,-0.165668686,17,2.0,2.0,2.0,2.6666666666666665,3.0,3.0,3.0,3.3333333333333335,4.5,3.0,1.3333333333333333,3.0,8.333333333333334,8.0,8.0,8.0,7.5,6.0,7.0,5.166666666666667,4.166666666666667,2.6666666666666665,0.0,1.5
760,"Rossmore Road, Marylebone",51.52526975,-0.163795009,18,18.0,18.0,18.0,18.0,18.0,17.833333333333332,16.333333333333332,15.0,9.666666666666666,4.333333333333333,3.1666666666666665,2.3333333333333335,1.5,1.6666666666666667,0.8333333333333334,0.0,2.0,4.333333333333333,6.833333333333333,10.333333333333334,12.5,13.833333333333334,15.833333333333334,16.5
761,"Humbolt Road, Fulham",51.48321729,-0.211860644,25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,1.0,1.5,2.8333333333333335,10.0,13.666666666666666,17.333333333333332,15.0,1.0,1.0
762,"Storey's Gate, Westminster",51.50070305,-0.129698963,19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.5,14.333333333333334,13.166666666666666,11.333333333333334,11.333333333333334,17.0,15.833333333333334,14.666666666666666,13.166666666666666,8.5,,,,,1.0,1.0,3.0
762,"Storey's Gate, Westminster",51.50070305,-0.129698963,20,,,,,,,,,,,,,,,,,11.5,6.166666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.75,,
763,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533,46,,,,,,,,,,,,,,,,,,,,18.333333333333332,22.833333333333332,22.75,,
763,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533,47,26.333333333333332,26.0,26.5,27.0,27.0,27.0,26.166666666666668,25.0,26.333333333333332,22.5,20.0,20.0,17.666666666666668,16.833333333333332,17.833333333333332,16.5,14.333333333333334,16.333333333333332,17.0,17.0,,26.0,26.666666666666668,27.0
764,"St. John's Road, Clapham Junction",51.46239255,-0.16829214,33,25.0,24.666666666666668,24.0,24.0,24.0,24.166666666666668,24.0,21.833333333333332,17.5,18.833333333333332,19.333333333333332,20.833333333333332,22.333333333333332,23.0,23.833333333333332,22.333333333333332,26.166666666666668,28.833333333333332,29.5,28.666666666666668,30.333333333333332,28.333333333333332,25.333333333333332,25.0
765,"Ranelagh Gardens, Fulham",51.46760141,-0.20682737,39,7.0,7.0,7.0,7.0,7.0,6.833333333333333,7.166666666666667,8.0,9.0,8.166666666666666,7.166666666666667,8.166666666666666,8.0,8.0,8.0,8.333333333333334,10.833333333333334,13.333333333333334,12.166666666666666,11.0,11.333333333333334,9.333333333333334,7.0,7.0
766,"Ram Street, Wandsworth",51.45752945,-0.192165613,23,18.0,18.166666666666668,19.0,19.5,20.0,20.0,19.5,18.166666666666668,15.833333333333334,12.666666666666666,11.333333333333334,11.166666666666666,13.666666666666666,,,,,,,,,22.0,20.166666666666668,18.666666666666668
766,"Ram Street, Wandsworth",51.45752945,-0.192165613,24,,,,,,,,,,,,,,12.0,9.0,9.5,15.166666666666666,17.0,16.333333333333332,18.0,,,,
766,"Ram Street, Wandsworth",51.45752945,-0.192165613,25,,,,,,,,,,,,,,,,,,,,20.5,23.666666666666668,21.5,,
767,"Santos Road, Wandsworth",51.45705988,-0.200806304,30,5.0,5.0,4.666666666666667,4.0,4.0,4.0,4.0,3.1666666666666665,1.5,0.8333333333333334,1.0,1.5,2.6666666666666665,3.0,2.1666666666666665,2.0,1.5,0.0,3.1666666666666665,4.166666666666667,5.0,5.666666666666667,5.0,5.0
768,"Clapham Common North Side, Clapham Common",51.46134382,-0.159322467,36,,,,,,,,,,,,0.0,0.0,0.3333333333333333,2.6666666666666665,3.1666666666666665,0.0,2.1666666666666665,5.833333333333333,10.0,12.333333333333334,12.25,,
768,"Clapham Common North Side, Clapham Common",51.46134382,-0.159322467,37,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.166666666666668,9.5,2.5,1.0,1.75,,,,,,,,,,19.0,19.0,19.0
769,"Sandilands Road, Walham Green",51.473611,-0.191803,21,7.0,7.0,7.333333333333333,8.0,8.0,8.0,8.333333333333334,6.833333333333333,0.5,0.3333333333333333,0.6666666666666666,1.1666666666666667,0.3333333333333333,0.8333333333333334,1.5,3.6666666666666665,4.166666666666667,5.666666666666667,10.666666666666666,14.5,16.0,13.833333333333334,7.0,7.0
770,"Gwendwr Road, West Kensington",51.491026,-0.209121,30,21.0,21.0,21.0,21.0,21.0,21.0,20.5,19.0,18.5,15.666666666666666,14.666666666666666,13.333333333333334,12.833333333333334,16.0,15.833333333333334,16.666666666666668,16.0,15.833333333333334,12.0,13.166666666666666,15.0,17.166666666666668,17.833333333333332,20.333333333333332
771,"Rifle Place, Avondale",51.509224,-0.216016,19,,,,,,,,,,,,,,,,,,,10.833333333333334,12.166666666666666,11.833333333333334,11.75,,
771,"Rifle Place, Avondale",51.509224,-0.216016,20,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.666666666666666,12.0,10.333333333333334,11.0,11.0,10.166666666666666,10.0,9.666666666666666,9.5,9.333333333333334,,,,15.0,15.5,16.0
772,"Binfield Road, Stockwell",51.47250956,-0.122831913,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
773,"Tallis Street, Temple",51.511891,-0.107349,24,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.5,18.833333333333332,24.0,24.0,22.833333333333332,8.666666666666666,9.833333333333334,11.166666666666666,10.666666666666666,8.166666666666666,2.0,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,2.0,2.0
774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.5,4.166666666666667,6.0,6.333333333333333,8.666666666666666,7.333333333333333,2.0,2.0
775,"Little Brook Green, Brook Green",51.496664,-0.223868,33,19.0,18.166666666666668,18.0,18.0,18.0,18.666666666666668,19.666666666666668,19.5,20.166666666666668,21.333333333333332,19.666666666666668,19.166666666666668,19.666666666666668,18.833333333333332,19.0,18.166666666666668,19.0,17.166666666666668,16.5,17.666666666666668,17.333333333333332,16.333333333333332,18.833333333333332,19.0
777,"Limburg Road, Clapham Junction",51.46192307,-0.165297857,21,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.833333333333332,17.333333333333332,17.0,17.0,17.0,17.0,16.5,19.0,19.0,19.0,18.5,16.833333333333332,18.166666666666668,19.666666666666668,19.833333333333332,20.0,20.0
779,"Houndsditch, Aldgate",51.514449,-0.077178979,28,5.0,5.0,5.0,5.0,5.166666666666667,6.0,7.333333333333333,13.833333333333334,22.333333333333332,27.833333333333332,27.333333333333332,25.5,25.333333333333332,26.333333333333332,24.833333333333332,23.833333333333332,22.5,17.5,10.333333333333334,4.333333333333333,1.0,2.0,5.0,5.0
780,"Imperial Wharf Station, Sands End",51.474665,-0.18316517,23,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.833333333333334,3.1666666666666665,1.5,2.3333333333333335,,,,,,,,,,,6.0,7.0,8.833333333333334
780,"Imperial Wharf Station, Sands End",51.474665,-0.18316517,24,,,,,,,,,,,2.6666666666666665,0.5,0.5,0.6666666666666666,0.5,2.1666666666666665,5.333333333333333,7.833333333333333,7.5,7.833333333333333,6.166666666666667,6.75,,
781,"Victoria & Albert Museum, South Kensington",51.496653,-0.172065,29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.666666666666667,25.166666666666668,29.0,28.5,16.333333333333332,23.166666666666668,28.5,26.0,25.333333333333332,25.833333333333332,22.833333333333332,11.0,4.0,1.6666666666666667,5.0,5.0
782,"Halford Road, West Kensington",51.483911,-0.19760944,24,15.0,15.0,15.0,15.0,15.0,14.666666666666666,14.166666666666666,12.333333333333334,7.5,0.8333333333333334,1.0,1.0,0.8333333333333334,1.8333333333333333,2.6666666666666665,3.8333333333333335,7.0,7.666666666666667,6.166666666666667,10.333333333333334,15.166666666666666,15.5,15.0,15.0
783,"Monier Road, Hackney Wick",51.5403115,-0.021630359,26,21.166666666666668,22.0,22.0,22.0,22.0,21.166666666666668,19.166666666666668,17.833333333333332,10.5,9.833333333333334,11.166666666666666,9.833333333333334,9.0,,,,,,,,,16.0,16.333333333333332,19.333333333333332
783,"Monier Road, Hackney Wick",51.5403115,-0.021630359,27,,,,,,,,,,,,,10.0,10.0,11.833333333333334,13.333333333333334,13.0,13.666666666666666,17.833333333333332,20.333333333333332,24.833333333333332,26.0,,
784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.00993526,33,11.0,11.0,11.0,11.0,11.0,11.0,11.833333333333334,10.833333333333334,8.5,3.5,,,,,,,,,,,,8.5,11.833333333333334,11.5
784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.00993526,34,,,,,,,,,,5.0,4.0,5.333333333333333,5.833333333333333,2.8333333333333335,3.5,3.6666666666666665,5.5,7.833333333333333,13.5,16.833333333333332,18.166666666666668,20.0,,
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,40,7.0,7.0,7.0,6.166666666666667,6.0,6.0,6.0,4.166666666666667,2.3333333333333335,0.2,,,,,,,,,,,,7.0,7.0,7.0
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,41,,,,,,,,,,1.0,,,,,,,,,,,,,,
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,42,,,,,,,,,,,2.1666666666666665,3.0,3.0,,,,,,,,,,,
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,43,,,,,,,,,,,,,4.0,4.166666666666667,4.666666666666667,4.166666666666667,,,,,,,,
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,44,,,,,,,,,,,,,,,,,3.3333333333333335,5.0,5.166666666666667,11.666666666666666,12.666666666666666,13.5,,
787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.01469126,34,34.0,34.0,34.0,34.0,34.0,34.0,33.166666666666664,32.5,31.833333333333332,30.0,29.0,30.0,29.833333333333332,27.666666666666668,29.333333333333332,30.166666666666668,,,,,,34.0,34.0,34.0
787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.01469126,35,,,,,,,,,,,,,,,,,30.666666666666668,29.833333333333332,30.5,32.166666666666664,33.0,33.0,,
788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544836,-0.019524752,29,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.666666666666666,12.0,13.2,,,,,,,,,,,,14.5,13.0,12.5
788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544836,-0.019524752,31,,,,,,,,,,15.0,16.0,14.666666666666666,14.166666666666666,19.5,18.333333333333332,16.0,16.5,16.0,14.333333333333334,14.666666666666666,13.833333333333334,11.5,,
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482,36,18.0,17.666666666666668,16.0,16.0,16.0,16.0,16.166666666666668,18.666666666666668,22.0,28.333333333333332,,,,,,,,,,,,19.0,17.5,17.333333333333332
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482,37,,,,,,,,,,29.666666666666668,30.5,34.166666666666664,33.25,,,,,,,,,,,
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482,38,,,,,,,,,,,,,36.0,35.5,,,,,,,,,,
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482,39,,,,,,,,,,,,,,32.0,33.833333333333336,36.5,35.0,,,,,,,
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482,40,,,,,,,,,,,,,,,,,32.0,32.166666666666664,35.5,37.5,39.333333333333336,37.5,,
790,"Stratford Station, Stratford",51.541793,-0.00481,28,23.666666666666668,23.0,23.0,22.0,22.0,22.666666666666668,23.5,23.166666666666668,23.5,23.333333333333332,24.666666666666668,25.0,22.666666666666668,23.333333333333332,22.666666666666668,23.666666666666668,25.833333333333332,23.5,20.333333333333332,25.833333333333332,27.166666666666668,27.166666666666668,27.0,24.666666666666668
792,"Blackfriars Road, Southwark",51.505461,-0.10454093,39,,,,,,,,,,,,,30.0,,,,,,,,,,,
792,"Blackfriars Road, Southwark",51.505461,-0.10454093,40,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.5,11.0,18.666666666666668,22.0,25.666666666666668,30.4,30.666666666666668,30.333333333333332,30.0,,,,,,7.0,7.0,6.333333333333333
792,"Blackfriars Road, Southwark",51.505461,-0.10454093,41,,,,,,,,,,,,,,,,32.75,34.833333333333336,29.666666666666668,23.5,17.666666666666668,14.5,11.5,,
793,"Cromer Street, Bloomsbury",51.528279,-0.11955857,28,11.666666666666666,12.0,15.333333333333334,16.0,16.0,15.666666666666666,15.0,15.166666666666666,13.333333333333334,2.1666666666666665,0.0,0.16666666666666666,0.8333333333333334,2.1666666666666665,3.0,6.666666666666667,7.166666666666667,3.5,10.333333333333334,9.5,11.166666666666666,10.5,7.666666666666667,9.666666666666666
794,"Lansdowne Way Bus Garage, Stockwell",51.474567,-0.12458,21,,,,,,,,,,,,,,,,,,6.333333333333333,9.5,10.833333333333334,12.666666666666666,13.5,,
794,"Lansdowne Way Bus Garage, Stockwell",51.474567,-0.12458,22,16.0,16.0,15.333333333333334,15.0,15.0,14.833333333333334,13.666666666666666,13.833333333333334,12.333333333333334,8.0,8.333333333333334,7.166666666666667,6.833333333333333,6.0,4.166666666666667,3.8333333333333335,4.5,6.666666666666667,,,,15.0,15.0,15.833333333333334
795,"Melton Street, Euston",51.527566,-0.13484927,30,8.0,8.0,8.0,8.0,8.0,8.833333333333334,8.666666666666666,7.666666666666667,3.8333333333333335,2.8333333333333335,1.1666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,1.3333333333333333,4.0,4.333333333333333,5.666666666666667,6.333333333333333,7.166666666666667,8.0
796,"Coram Street, Bloomsbury",51.524,-0.12640984,28,23.833333333333332,24.833333333333332,24.0,24.0,24.0,24.0,23.5,23.333333333333332,24.166666666666668,21.833333333333332,21.0,22.0,21.166666666666668,21.666666666666668,24.666666666666668,24.833333333333332,25.5,27.0,23.333333333333332,23.5,25.333333333333332,23.0,23.333333333333332,23.0
796,"Coram Street, Bloomsbury",51.524,-0.12640984,29,,,,,,,,,,,,,,,,,,,,,24.0,23.75,,
797,"Ossulston Street, Somers Town",51.5293,-0.12827903,30,17.0,17.0,17.0,17.0,17.0,17.833333333333332,17.5,13.333333333333334,6.0,3.8333333333333335,5.666666666666667,23.666666666666668,22.833333333333332,23.333333333333332,19.833333333333332,18.166666666666668,23.0,26.166666666666668,26.0,24.666666666666668,24.166666666666668,23.166666666666668,17.833333333333332,16.5
798,"Birkenhead Street, King's Cross",51.53019988,-0.122299441,26,10.0,10.0,10.0,10.166666666666666,12.166666666666666,11.333333333333334,11.166666666666666,4.166666666666667,0.3333333333333333,11.166666666666666,17.5,15.0,14.0,13.833333333333334,15.0,14.666666666666666,15.333333333333334,7.666666666666667,4.333333333333333,6.333333333333333,6.166666666666667,10.333333333333334,12.166666666666666,10.166666666666666
799,"Kings Gate House, Westminster",51.49769846,-0.137598896,24,8.0,8.0,8.0,8.0,8.0,8.0,8.166666666666666,9.0,15.666666666666666,22.833333333333332,23.5,23.166666666666668,21.0,20.833333333333332,20.5,18.666666666666668,16.666666666666668,12.333333333333334,4.5,1.8333333333333333,0.6666666666666666,2.6666666666666665,8.0,8.0
800,"Sopwith Way, Battersea Park",51.48112194,-0.149035375,27,22.0,22.0,21.0,21.0,21.0,21.0,20.333333333333332,19.166666666666668,16.0,11.666666666666666,10.333333333333334,10.666666666666666,11.166666666666666,10.166666666666666,5.833333333333333,4.666666666666667,2.1666666666666665,4.166666666666667,14.833333333333334,23.0,26.0,22.5,23.0,22.333333333333332
800,"Sopwith Way, Battersea Park",51.48112194,-0.149035375,28,,,,,,,,,,,,,,,,,,,,,,26.5,,
801,"Lavington Street, Bankside",51.50522417,-0.098031812,29,23.0,22.333333333333332,20.0,20.0,20.0,20.0,20.0,19.5,25.666666666666668,28.0,24.666666666666668,26.5,28.0,29.0,28.166666666666668,28.833333333333332,27.5,24.333333333333332,18.833333333333332,15.333333333333334,13.833333333333334,16.166666666666668,24.0,23.0
