index,id,name,lat,lon,capacity,hr,availableBikes
10172,528,"Clarges Street, Mayfair",51.507326,-0.145827,16,7,4.833333333333333
10173,529,"Manresa Road, Chelsea",51.486892,-0.170983,16,7,15.0
10174,529,"Manresa Road, Chelsea",51.486892,-0.170983,17,7,
10175,529,"Manresa Road, Chelsea",51.486892,-0.170983,18,7,
10176,530,"Newby Place, Poplar",51.508896,-0.012413,18,7,18.0
10177,531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,20,7,
10178,531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,21,7,13.0
10179,532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,61,7,34.0
10180,532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,62,7,30.8
10181,532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,63,7,
10182,533,"Wellington Row, Bethnal Green",51.528222,-0.069743,33,7,31.666666666666668
10183,534,"Goldsmith's Row, Haggerston",51.531864,-0.066035,26,7,
10184,534,"Goldsmith's Row, Haggerston",51.531864,-0.066035,27,7,23.833333333333332
10185,535,"Gloucester Avenue, Camden Town",51.537349,-0.147154,23,7,17.666666666666668
10186,535,"Gloucester Avenue, Camden Town",51.537349,-0.147154,24,7,
10187,536,"Queensbridge Road, Haggerston",51.53385,-0.06992,35,7,33.5
10188,537,"Old Montague Street, Whitechapel",51.51793,-0.067937,18,7,7.666666666666667
10189,538,"Naval Row, Blackwall",51.508981,-0.00699,21,7,18.833333333333332
10190,539,"Hoxton Station, Hoxton",51.531091,-0.075901,22,7,2.0
10191,540,"Albany Street, The Regent's Park",51.528302,-0.144466,26,7,
10192,540,"Albany Street, The Regent's Park",51.528302,-0.144466,27,7,26.666666666666668
10193,541,"Green Park Station, Mayfair",51.506613,-0.142844,27,7,
10194,541,"Green Park Station, Mayfair",51.506613,-0.142844,28,7,2.6666666666666665
10195,542,"Salmon Lane, Limehouse",51.514115,-0.033828,33,7,6.666666666666667
10196,543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,21,7,15.833333333333334
10197,544,"Percival Street, Finsbury",51.526153,-0.102208,21,7,0.16666666666666666
10198,544,"Percival Street, Finsbury",51.526153,-0.102208,22,7,
10199,545,"Arlington Road, Camden Town",51.539957,-0.145246,24,7,16.0
10200,546,"New Fetter Lane, Holborn",51.517428,-0.107987,21,7,1.1666666666666667
10201,547,"East India DLR, Blackwall",51.509474,-0.002275,51,7,49.166666666666664
10202,548,"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913,26,7,19.0
10203,549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,44,7,
10204,549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,45,7,22.166666666666668
10205,550,"Harford Street, Mile End",51.521564,-0.039264,23,7,17.0
10206,551,"Montgomery Square, Canary Wharf",51.503447,-0.016233,38,7,14.5
10207,551,"Montgomery Square, Canary Wharf",51.503447,-0.016233,39,7,
10208,552,"Watney Street, Shadwell",51.511542,-0.056667,26,7,0.6666666666666666
10209,553,"Regent's Row , Haggerston ",51.535678,-0.062546,23,7,
10210,553,"Regent's Row , Haggerston ",51.535678,-0.062546,24,7,11.5
10211,554,"Aberfeldy Street, Poplar",51.513548,-0.005659,16,7,8.333333333333334
10212,556,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,27,7,22.666666666666668
10213,557,"King Edward Street, St Pauls",51.51601,-0.0985,20,7,5.333333333333333
10214,558,"Page Street, Westminster",51.493978,-0.127554,21,7,11.5
10215,558,"Page Street, Westminster",51.493978,-0.127554,22,7,12.5
10216,558,"Page Street, Westminster",51.493978,-0.127554,24,7,
10217,559,"Abbotsbury Road, Holland Park",51.501391,-0.205991,24,7,16.5
10218,560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,21,7,2.0
10219,561,"Rectory Square, Stepney",51.518369,-0.043371,22,7,13.166666666666666
10220,562,"Bury Place, Holborn",51.51746,-0.12335,20,7,
10221,562,"Bury Place, Holborn",51.51746,-0.12335,21,7,0.6666666666666666
10222,563,"Preston's Road, Cubitt Town",51.499286,-0.009152,25,7,
10223,563,"Preston's Road, Cubitt Town",51.499286,-0.009152,26,7,13.0
10224,564,"Somerset House, Strand",51.509943,-0.117619,0,7,0.0
10225,565,"Selby Street, Whitechapel",51.521905,-0.063386,14,7,7.333333333333333
10226,565,"Selby Street, Whitechapel",51.521905,-0.063386,15,7,
10227,565,"Selby Street, Whitechapel",51.521905,-0.063386,16,7,
10228,566,"Westfield Ariel Way, White City",51.509158,-0.224103,42,7,15.0
10229,568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,18,7,12.833333333333334
10230,569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,28,7,25.833333333333332
10231,569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,29,7,
10232,570,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,36,7,11.0
10233,571,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,29,7,22.0
10234,572,"Greenland Road, Camden Town",51.539099,-0.141728,36,7,12.0
10235,573,"Limerston Street, West Chelsea",51.485587,-0.18119,15,7,
10236,573,"Limerston Street, West Chelsea",51.485587,-0.18119,16,7,15.833333333333334
10237,574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,44,7,35.5
10238,574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,45,7,
10239,576,"Alpha Grove, Millwall",51.497304,-0.022793,22,7,20.333333333333332
10240,576,"Alpha Grove, Millwall",51.497304,-0.022793,23,7,
10241,577,"Globe Town Market, Bethnal Green",51.528869,-0.047548,19,7,17.333333333333332
10242,578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,31,7,17.0
10243,578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,32,7,
10244,579,"Queen Street 2, Bank",51.511246,-0.093051,34,7,
10245,579,"Queen Street 2, Bank",51.511246,-0.093051,35,7,22.333333333333332
10246,579,"Queen Street 2, Bank",51.511246,-0.093051,36,7,
10247,580,"Doddington Grove, Kennington",51.48692917,-0.102996299,35,7,22.5
10248,581,"New Cavendish Street, Marylebone",51.519167,-0.147983,18,7,5.0
10249,583,"Abingdon Green, Westminster",51.497622,-0.125978,19,7,
10250,583,"Abingdon Green, Westminster",51.497622,-0.125978,20,7,10.166666666666666
10251,584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,19,7,
10252,584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,20,7,12.5
10253,584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,21,7,
10254,586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,31,7,29.0
10255,587,"Monument Street, Monument",51.50964,-0.08497,21,7,
10256,587,"Monument Street, Monument",51.50964,-0.08497,22,7,11.333333333333334
10257,588,"Hoxton Street, Hoxton",51.52959,-0.0801,27,7,17.833333333333332
10258,589,"Drayton Gardens, West Chelsea",51.487196,-0.179369,16,7,8.0
10259,589,"Drayton Gardens, West Chelsea",51.487196,-0.179369,17,7,
10260,590,"Greenberry Street, St.John's Wood",51.53256,-0.16862,26,7,10.166666666666666
10261,591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.2242237,26,7,3.5
10262,591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.2242237,27,7,
10263,592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,20,7,3.6666666666666665
10264,593,"Northdown Street, King's Cross",51.531066,-0.11934,20,7,
10265,593,"Northdown Street, King's Cross",51.531066,-0.11934,21,7,14.833333333333334
10266,594,"Kingsway Southbound, Strand",51.513875,-0.117774,33,7,1.8333333333333333
10267,595,"Hammersmith Road, Hammersmith",51.493267,-0.21985,20,7,13.666666666666666
10268,595,"Hammersmith Road, Hammersmith",51.493267,-0.21985,21,7,
10269,596,"Parson's Green , Parson's Green",51.472817,-0.199783,19,7,
10270,596,"Parson's Green , Parson's Green",51.472817,-0.199783,20,7,5.0
10271,597,"Fulham Park Road, Fulham",51.473471,-0.20782,26,7,15.333333333333334
10272,597,"Fulham Park Road, Fulham",51.473471,-0.20782,27,7,
10273,598,"Southerton Road, Hammersmith",51.494499,-0.228188,37,7,25.0
10274,598,"Southerton Road, Hammersmith",51.494499,-0.228188,38,7,
10275,599,"Manbre Road, Hammersmith",51.485743,-0.223616,24,7,
10276,599,"Manbre Road, Hammersmith",51.485743,-0.223616,25,7,7.0
10277,599,"Manbre Road, Hammersmith",51.485743,-0.223616,26,7,
10278,599,"Manbre Road, Hammersmith",51.485743,-0.223616,27,7,
10279,599,"Manbre Road, Hammersmith",51.485743,-0.223616,28,7,
10280,600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,21,7,4.5
10281,601,"BBC White City, White City",51.514767,-0.225787,36,7,9.833333333333334
10282,602,"Union Grove, Wandsworth Road",51.472993,-0.133972,43,7,
10283,602,"Union Grove, Wandsworth Road",51.472993,-0.133972,44,7,13.666666666666666
10284,603,"Caldwell Street, Stockwell",51.477839,-0.116493,44,7,27.0
10285,604,"St Martins Close, Camden Town",51.538792,-0.138535,16,7,9.333333333333334
10286,604,"St Martins Close, Camden Town",51.538792,-0.138535,17,7,
10287,605,"Seymour Place, Marylebone",51.520331,-0.163667,26,7,
10288,605,"Seymour Place, Marylebone",51.520331,-0.163667,27,7,
10289,605,"Seymour Place, Marylebone",51.520331,-0.163667,28,7,
10290,605,"Seymour Place, Marylebone",51.520331,-0.163667,29,7,27.666666666666668
10291,606,"Addison Road, Holland Park",51.504199,-0.210941,24,7,
10292,606,"Addison Road, Holland Park",51.504199,-0.210941,25,7,4.666666666666667
10293,607,"Putney Bridge Station, Fulham",51.468814,-0.210279,18,7,5.166666666666667
10294,607,"Putney Bridge Station, Fulham",51.468814,-0.210279,19,7,
10295,607,"Putney Bridge Station, Fulham",51.468814,-0.210279,20,7,
10296,607,"Putney Bridge Station, Fulham",51.468814,-0.210279,21,7,
10297,608,"Colet Gardens, Hammersmith",51.491093,-0.216493,30,7,15.0
10298,609,"Sugden Road, Clapham",51.46512358,-0.157788279,18,7,2.3333333333333335
10299,610,"Danvers Street, West Chelsea",51.48256792,-0.172078187,17,7,
10300,610,"Danvers Street, West Chelsea",51.48256792,-0.172078187,18,7,7.5
10301,611,"Princedale Road , Holland Park",51.50646524,-0.208486599,19,7,11.333333333333334
10302,611,"Princedale Road , Holland Park",51.50646524,-0.208486599,20,7,
10303,612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513,28,7,11.5
10304,612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513,29,7,
10305,613,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,23,7,0.6666666666666666
10306,613,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,24,7,
10307,614,"Bradmead, Battersea Park",51.47817208,-0.144690541,21,7,0.16666666666666666
10308,615,"Finlay Street, Fulham",51.4768851,-0.215895601,20,7,
10309,615,"Finlay Street, Fulham",51.4768851,-0.215895601,21,7,3.8333333333333335
10310,616,"Aintree Street, Fulham",51.48102131,-0.209973497,21,7,
10311,616,"Aintree Street, Fulham",51.48102131,-0.209973497,22,7,3.8333333333333335
10312,616,"Aintree Street, Fulham",51.48102131,-0.209973497,23,7,
10313,617,"Elysium Place, Fulham",51.47107905,-0.207842908,21,7,5.5
10314,618,"Eel Brook Common, Walham Green",51.47625965,-0.193254007,24,7,19.0
10315,619,"Irene Road, Parsons Green",51.4737636,-0.197010096,43,7,16.5
10316,620,"Surrey Lane, Battersea",51.47518024,-0.167160736,27,7,23.0
10317,620,"Surrey Lane, Battersea",51.47518024,-0.167160736,28,7,
10318,621,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,32,7,18.5
10319,621,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,33,7,
10320,622,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908,28,7,19.0
10321,622,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908,29,7,
10322,623,"Nantes Close, Wandsworth",51.46193072,-0.180791784,20,7,
10323,623,"Nantes Close, Wandsworth",51.46193072,-0.180791784,21,7,14.0
10324,624,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704,39,7,1.1666666666666667
10325,624,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704,40,7,
10326,625,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,26,7,
10327,625,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,27,7,21.833333333333332
10328,626,"Normand Park, West Kensington",51.48438657,-0.20481514,22,7,
10329,626,"Normand Park, West Kensington",51.48438657,-0.20481514,23,7,19.5
10330,626,"Normand Park, West Kensington",51.48438657,-0.20481514,24,7,
10331,627,"Holden Street, Battersea",51.4687905,-0.158230901,19,7,8.333333333333334
10332,627,"Holden Street, Battersea",51.4687905,-0.158230901,20,7,
10333,628,"William Morris Way, Sands End",51.46881971,-0.184318843,25,7,18.166666666666668
10334,628,"William Morris Way, Sands End",51.46881971,-0.184318843,26,7,
10335,629,"Morie Street, Wandsworth",51.45995384,-0.190184054,27,7,15.166666666666666
10336,629,"Morie Street, Wandsworth",51.45995384,-0.190184054,28,7,
10337,630,"Clarence Walk, Stockwell",51.47073264,-0.126994068,28,7,9.333333333333334
10338,631,"Battersea Park Road, Nine Elms",51.4795017,-0.141770709,25,7,4.0
10339,631,"Battersea Park Road, Nine Elms",51.4795017,-0.141770709,26,7,
10340,632,"Sheepcote Lane, Battersea",51.47053858,-0.163041605,28,7,12.0
10341,633,"Vereker Road North, West Kensington",51.48959104,-0.209378594,30,7,14.0
10342,633,"Vereker Road North, West Kensington",51.48959104,-0.209378594,31,7,
10343,634,"Brook Green South, Brook Green",51.49434708,-0.215804559,32,7,7.333333333333333
10344,634,"Brook Green South, Brook Green",51.49434708,-0.215804559,33,7,
10345,635,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,37,7,13.666666666666666
10346,636,"South Park, Sands End",51.46706414,-0.193502076,26,7,
10347,636,"South Park, Sands End",51.46706414,-0.193502076,27,7,7.0
10348,637,"Spencer Park, Wandsworth Common",51.45787019,-0.174691623,25,7,3.6666666666666665
10349,638,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,27,7,8.166666666666666
10350,638,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,28,7,
10351,640,"Silverthorne Road, Battersea",51.47286577,-0.148059277,24,7,
10352,640,"Silverthorne Road, Battersea",51.47286577,-0.148059277,25,7,
10353,640,"Silverthorne Road, Battersea",51.47286577,-0.148059277,26,7,16.666666666666668
10354,641,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,22,7,
10355,641,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,23,7,13.666666666666666
10356,642,"Fawcett Close, Battersea",51.46916161,-0.174485792,36,7,21.0
10357,643,"All Saints' Road, Portobello",51.5190427,-0.204764421,22,7,4.666666666666667
10358,644,"Rainville Road, Hammersmith",51.48373225,-0.223852256,35,7,16.666666666666668
10359,644,"Rainville Road, Hammersmith",51.48373225,-0.223852256,36,7,
10360,646,"Buckingham Gate, Westminster",51.49886563,-0.137424571,16,7,2.0
10361,647,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,27,7,3.8333333333333335
10362,648,"Peterborough Road, Sands End",51.46904022,-0.19627483,30,7,24.0
10363,649,"World's End Place, West Chelsea",51.48180515,-0.18027465,21,7,12.833333333333334
10364,649,"World's End Place, West Chelsea",51.48180515,-0.18027465,22,7,
10365,650,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,12,7,
10366,650,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,20,7,
10367,650,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,21,7,13.5
10368,651,"Thorndike Close, West Chelsea",51.48089844,-0.183853573,23,7,3.0
10369,651,"Thorndike Close, West Chelsea",51.48089844,-0.183853573,24,7,3.0
10370,652,"Evesham Street, Avondale",51.51148696,-0.218190203,29,7,19.0
10371,653,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,24,7,17.0
10372,653,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,25,7,
10373,654,"Ashmole Estate, Oval",51.48267821,-0.117661574,33,7,10.0
10374,654,"Ashmole Estate, Oval",51.48267821,-0.117661574,34,7,13.0
10375,655,"Crabtree Lane, Fulham",51.48294452,-0.219346128,25,7,
10376,655,"Crabtree Lane, Fulham",51.48294452,-0.219346128,26,7,17.0
10377,656,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,28,7,
10378,656,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,29,7,20.833333333333332
10379,657,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552,20,7,
10380,657,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552,21,7,2.6666666666666665
10381,658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,24,7,14.0
10382,658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,25,7,
10383,658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,26,7,
10384,659,"Grant Road West, Clapham Junction",51.46437067,-0.174619404,34,7,
10385,659,"Grant Road West, Clapham Junction",51.46437067,-0.174619404,35,7,1.1666666666666667
10386,660,"West Kensington Station, West Kensington",51.49087074,-0.206029743,22,7,17.5
10387,661,"All Saints Church, Portobello",51.51632095,-0.202608612,37,7,18.166666666666668
10388,662,"Phene Street, Chelsea",51.48498496,-0.167919869,23,7,3.6666666666666665
10389,662,"Phene Street, Chelsea",51.48498496,-0.167919869,24,7,
10390,663,"Clarendon Road, Avondale",51.51323001,-0.211593602,22,7,9.5
10391,663,"Clarendon Road, Avondale",51.51323001,-0.211593602,23,7,
10392,664,"Austin Road, Battersea Park",51.474376,-0.155442787,23,7,
10393,664,"Austin Road, Battersea Park",51.474376,-0.155442787,24,7,17.166666666666668
10394,665,"Smugglers Way, Wandsworth",51.46108367,-0.191722864,22,7,11.333333333333334
10395,666,"Olympia Way, Olympia",51.49610093,-0.208158259,18,7,9.333333333333334
10396,667,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,34,7,7.833333333333333
10397,668,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,25,7,23.166666666666668
10398,668,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,26,7,
10399,669,"Teversham Lane, Stockwell",51.47614939,-0.1232585,38,7,19.166666666666668
10400,670,"Ashley Crescent, Battersea",51.46718562,-0.152248582,27,7,23.5
10401,671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,55,7,2.5
10402,671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,56,7,
10403,672,"Grant Road Central, Clapham Junction",51.4646884,-0.173656546,23,7,22.333333333333332
10404,673,"Hibbert Street, Battersea",51.46517078,-0.18038939,35,7,
10405,673,"Hibbert Street, Battersea",51.46517078,-0.18038939,36,7,13.166666666666666
10406,674,"Carnegie Street, King's Cross",51.53546778,-0.11619105,40,7,16.666666666666668
10407,675,"Usk Road, Clapham Junction",51.46348914,-0.182126248,30,7,2.8333333333333335
10408,676,"Hartington Road, Stockwell",51.47787084,-0.126874471,35,7,3.3333333333333335
